loan_id,maturity_date,customer_id,application_date,disburse_date,pledge_date,product_type,loan_grade,lender,facility,total_fees,total_other,total_interest,credit_bureau_score,term,frequency,interest_rate,disburse_principal,outstanding_balance,currency,dpd,ratio_paid,loan_status,amount_buckets,company,loan_counts,term_buckets,location_state_province
ABT - DSB1548-001,2025-12-01,CLIAB000136,,2025-09-03,,factoring,,,,383.98,0.0,2506.12,,89,One-time,0.234,50763.71,0.0,USD,0,1.0,Complete,50K-100K,ABT,11+,61-90 Days,San Salvador
ABT - DSB1549-001,2025-10-06,CLI2452,,2025-09-03,,factoring,,,,11.33,0.0,26.85,,33,One-time,0.707,597.4,0.0,USD,0,1.0,Complete,0.5K-1K,ABT,11+,31-45 Days,San Salvador
ABT - DSB1549-002,2025-10-06,CLI2452,,2025-09-03,,factoring,,,,3.59,0.0,8.5,,33,One-time,0.707,189.17,0.0,USD,0,1.0,Complete,0-0.5K,ABT,11+,31-45 Days,San Salvador
ABT - DSB1549-003,2025-10-06,CLI2452,,2025-09-03,,factoring,,,,8.5,0.0,20.14,,33,One-time,0.707,448.05,0.0,USD,0,1.0,Complete,0-0.5K,ABT,11+,31-45 Days,San Salvador
ABT - DSB1549-004,2025-09-30,CLI2452,,2025-09-03,,factoring,,,,6.55,0.0,12.7,,27,One-time,0.754,345.4,0.0,USD,0,1.0,Complete,0-0.5K,ABT,11+,21-30 Days,San Salvador
ABT - DSB1549-005,2025-09-30,CLI2452,,2025-09-03,,factoring,,,,12.35,0.0,23.95,,27,One-time,0.753,651.32,0.0,USD,0,1.0,Complete,0.5K-1K,ABT,11+,21-30 Days,San Salvador
ABT - DSB1550-001,2025-10-31,CLI2165,,2025-09-03,,factoring,,,,61.8,0.0,172.06,,58,One-time,0.613,2402.31,0.0,USD,0,1.0,Complete,1K-2.5K,ABT,11+,46-60 Days,La Libertad
ABT - DSB1550-002,2025-10-31,CLI2165,,2025-09-03,,factoring,,,,21.77,0.0,60.62,,58,One-time,0.613,846.31,0.0,USD,0,1.0,Complete,0.5K-1K,ABT,11+,46-60 Days,La Libertad
ABT - DSB1550-003,2025-10-31,CLI2165,,2025-09-03,,factoring,,,,14.3,0.0,39.82,,58,One-time,0.613,556.02,0.0,USD,0,1.0,Complete,0.5K-1K,ABT,11+,46-60 Days,La Libertad
ABT - DSB1551-001,2025-09-18,CLIAB000078,,2025-09-03,,factoring,,,,4.69,0.0,7.4,,15,One-time,0.603,487.9,0.0,USD,0,1.0,Complete,0-0.5K,ABT,11+,11-20 Days,San Salvador
ABT - DSB1551-002,2025-09-18,CLIAB000078,,2025-09-03,,factoring,,,,15.19,0.0,23.98,,15,One-time,0.603,1581.24,0.0,USD,0,1.0,Complete,1K-2.5K,ABT,11+,11-20 Days,San Salvador
ABT - DSB1551-003,2025-09-18,CLIAB000078,,2025-09-03,,factoring,,,,19.05,0.0,30.08,,15,One-time,0.603,1983.67,0.0,USD,0,1.0,Complete,1K-2.5K,ABT,11+,11-20 Days,San Salvador
ABT - DSB1551-004,2025-09-18,CLIAB000078,,2025-09-03,,factoring,,,,13.64,0.0,21.53,,15,One-time,0.603,1420.09,0.0,USD,0,1.0,Complete,1K-2.5K,ABT,11+,11-20 Days,San Salvador
ABT - DSB1551-005,2025-09-18,CLIAB000078,,2025-09-03,,factoring,,,,7.2,0.0,11.37,,15,One-time,0.603,749.66,0.0,USD,0,1.0,Complete,0.5K-1K,ABT,11+,11-20 Days,San Salvador
ABT - DSB1551-006,2025-09-18,CLIAB000078,,2025-09-03,,factoring,,,,5.64,0.0,8.91,,15,One-time,0.603,587.63,0.0,USD,0,1.0,Complete,0.5K-1K,ABT,11+,11-20 Days,San Salvador
ABT - DSB1552-001,2025-10-03,CLI2566,,2025-09-04,,factoring,,,,75.43,0.0,364.6,,29,One-time,0.743,7458.22,0.0,USD,0,1.0,Complete,5K-10K,ABT,11+,21-30 Days,La Libertad
ABT - DSB1552-002,2025-10-03,CLI2566,,2025-09-04,,factoring,,,,5.4,0.0,26.1,,29,One-time,0.743,533.9,0.0,USD,0,1.0,Complete,0.5K-1K,ABT,11+,21-30 Days,La Libertad
ABT - DSB1553-001,2025-10-03,CLIAB000100,,2025-09-04,,factoring,,,,0.46,0.0,0.88,,29,One-time,0.564,29.99,0.0,USD,0,1.0,Complete,0-0.5K,ABT,11+,21-30 Days,Santa Ana
ABT - DSB1553-002,2025-10-03,CLIAB000100,,2025-09-04,,factoring,,,,0.99,0.0,1.92,,29,One-time,0.563,64.99,0.0,USD,0,1.0,Complete,0-0.5K,ABT,11+,21-30 Days,Santa Ana
ABT - DSB1553-003,2025-10-03,CLIAB000100,,2025-09-04,,factoring,,,,0.38,0.0,0.74,,29,One-time,0.563,25.0,0.0,USD,0,1.0,Complete,0-0.5K,ABT,11+,21-30 Days,Santa Ana
ABT - DSB1553-004,2025-10-03,CLIAB000100,,2025-09-04,,factoring,,,,0.46,0.0,0.88,,29,One-time,0.564,29.99,0.0,USD,0,1.0,Complete,0-0.5K,ABT,11+,21-30 Days,Santa Ana
ABT - DSB1553-005,2025-10-03,CLIAB000100,,2025-09-04,,factoring,,,,0.69,0.0,1.33,,29,One-time,0.564,44.99,0.0,USD,0,1.0,Complete,0-0.5K,ABT,11+,21-30 Days,Santa Ana
ABT - DSB1553-006,2025-10-03,CLIAB000100,,2025-09-04,,factoring,,,,0.69,0.0,1.33,,29,One-time,0.564,44.99,0.0,USD,0,1.0,Complete,0-0.5K,ABT,11+,21-30 Days,Santa Ana
ABT - DSB1553-007,2025-10-03,CLIAB000100,,2025-09-04,,factoring,,,,6.86,0.0,13.27,,29,One-time,0.563,449.9,0.0,USD,0,1.0,Complete,0-0.5K,ABT,11+,21-30 Days,Santa Ana
ABT - DSB1553-008,2025-10-03,CLIAB000100,,2025-09-04,,factoring,,,,3.05,0.0,5.9,,29,One-time,0.563,199.95,0.0,USD,0,1.0,Complete,0-0.5K,ABT,11+,21-30 Days,Santa Ana
ABT - DSB1553-009,2025-10-03,CLIAB000100,,2025-09-04,,factoring,,,,3.74,0.0,7.23,,29,One-time,0.564,244.94,0.0,USD,0,1.0,Complete,0-0.5K,ABT,11+,21-30 Days,Santa Ana
ABT - DSB1553-010,2025-10-03,CLIAB000100,,2025-09-04,,factoring,,,,4.81,0.0,9.29,,29,One-time,0.564,314.92,0.0,USD,0,1.0,Complete,0-0.5K,ABT,11+,21-30 Days,Santa Ana
ABT - DSB1553-011,2025-10-03,CLIAB000100,,2025-09-04,,factoring,,,,4.04,0.0,7.82,,29,One-time,0.563,264.94,0.0,USD,0,1.0,Complete,0-0.5K,ABT,11+,21-30 Days,Santa Ana
ABT - DSB1553-012,2025-10-03,CLIAB000100,,2025-09-04,,factoring,,,,6.33,0.0,12.24,,29,One-time,0.563,414.91,0.0,USD,0,1.0,Complete,0-0.5K,ABT,11+,21-30 Days,Santa Ana
ABT - DSB1553-013,2025-10-03,CLIAB000100,,2025-09-04,,factoring,,,,7.4,0.0,14.3,,29,One-time,0.563,484.89,0.0,USD,0,1.0,Complete,0-0.5K,ABT,11+,21-30 Days,Santa Ana
ABT - DSB1553-014,2025-10-03,CLIAB000100,,2025-09-04,,factoring,,,,5.57,0.0,10.77,,29,One-time,0.563,364.92,0.0,USD,0,1.0,Complete,0-0.5K,ABT,11+,21-30 Days,Santa Ana
ABT - DSB1553-015,2025-10-03,CLIAB000100,,2025-09-04,,factoring,,,,3.37,0.0,6.52,,29,One-time,0.563,220.95,0.0,USD,0,1.0,Complete,0-0.5K,ABT,11+,21-30 Days,Santa Ana
ABT - DSB1553-016,2025-10-03,CLIAB000100,,2025-09-04,,factoring,,,,1.04,0.0,2.01,,29,One-time,0.564,67.98,0.0,USD,0,1.0,Complete,0-0.5K,ABT,11+,21-30 Days,Santa Ana
ABT - DSB1553-017,2025-10-03,CLIAB000100,,2025-09-04,,factoring,,,,0.52,0.0,1.0,,29,One-time,0.564,33.99,0.0,USD,0,1.0,Complete,0-0.5K,ABT,11+,21-30 Days,Santa Ana
ABT - DSB1553-018,2025-10-03,CLIAB000100,,2025-09-04,,factoring,,,,1.53,0.0,2.95,,29,One-time,0.564,99.97,0.0,USD,0,1.0,Complete,0-0.5K,ABT,11+,21-30 Days,Santa Ana
ABT - DSB1553-019,2025-10-03,CLIAB000100,,2025-09-04,,factoring,,,,14.26,0.0,27.58,,29,One-time,0.563,934.79,0.0,USD,0,1.0,Complete,0.5K-1K,ABT,11+,21-30 Days,Santa Ana
ABT - DSB1553-020,2025-10-03,CLIAB000100,,2025-09-04,,factoring,,,,9.88,0.0,19.11,,29,One-time,0.563,647.86,0.0,USD,0,1.0,Complete,0.5K-1K,ABT,11+,21-30 Days,Santa Ana
ABT - DSB1554-001,2025-10-03,CLIAB000124,,2025-09-04,,factoring,,,,116.55,0.0,112.66,,29,One-time,0.637,4530.14,0.0,USD,0,1.0,Complete,2.5K-5K,ABT,11+,21-30 Days,San Salvador
ABT - DSB1554-002,2025-10-03,CLIAB000124,,2025-09-04,,factoring,,,,17.81,0.0,17.21,,29,One-time,0.637,692.15,0.0,USD,0,1.0,Complete,0.5K-1K,ABT,11+,21-30 Days,San Salvador
ABT - DSB1554-003,2025-10-03,CLIAB000124,,2025-09-04,,factoring,,,,170.14,0.0,164.46,,29,One-time,0.637,6613.14,0.0,USD,0,1.0,Complete,5K-10K,ABT,11+,21-30 Days,San Salvador
ABT - DSB1555-001,2025-10-19,CLIAB000214,,2025-09-04,,factoring,,,,423.07,0.0,422.01,,45,One-time,0.331,20675.53,0.0,USD,0,1.0,Complete,10K-50K,ABT,11+,31-45 Days,San Salvador
ABT - DSB1555-002,2025-10-19,CLIAB000214,,2025-09-04,,factoring,,,,488.16,0.0,486.94,,45,One-time,0.331,23856.38,0.0,USD,0,1.0,Complete,10K-50K,ABT,11+,31-45 Days,San Salvador
ABT - DSB1556-001,2025-10-05,CLIAB000135,,2025-09-05,,factoring,,,,16.38,0.0,53.24,,30,One-time,0.523,1619.49,0.0,USD,0,1.0,Complete,1K-2.5K,ABT,5-10,21-30 Days,San Salvador
ABT - DSB1556-002,2025-10-05,CLIAB000135,,2025-09-05,,factoring,,,,8.82,0.0,28.67,,30,One-time,0.523,872.03,0.0,USD,0,1.0,Complete,0.5K-1K,ABT,5-10,21-30 Days,San Salvador
ABT - DSB1557-001,2025-11-18,CLIAB000207,,2025-09-05,,factoring,,,,522.99,0.0,369.81,,74,One-time,0.399,11031.02,0.0,USD,0,1.0,Default,10K-50K,ABT,11+,61-90 Days,San Salvador
ABT - DSB1557-002,2025-11-18,CLIAB000207,,2025-09-05,,factoring,,,,328.68,0.0,232.41,,74,One-time,0.399,6932.59,0.0,USD,0,1.0,Default,5K-10K,ABT,11+,61-90 Days,San Salvador
ABT - DSB1558-001,2025-12-03,CLIAB000208,,2025-09-05,,factoring,,,,635.62,0.0,1215.2,,89,One-time,0.276,27531.37,0.0,USD,0,1.0,Complete,10K-50K,ABT,11+,61-90 Days,La Libertad
ABT - DSB1558-002,2025-12-03,CLIAB000208,,2025-09-05,,factoring,,,,276.99,0.0,529.56,,89,One-time,0.276,11997.68,0.0,USD,0,1.0,Complete,10K-50K,ABT,11+,61-90 Days,La Libertad
ABT - DSB1559-001,2025-10-20,CLIAB000028,,2025-09-05,,factoring,,,,98.06,0.0,210.14,,45,One-time,0.455,5492.86,0.0,USD,0,1.0,Complete,5K-10K,ABT,11+,31-45 Days,San Salvador
ABT - DSB1559-002,2025-10-20,CLIAB000028,,2025-09-05,,factoring,,,,300.09,0.0,643.05,,45,One-time,0.455,16808.87,0.0,USD,0,1.0,Complete,10K-50K,ABT,11+,31-45 Days,San Salvador
ABT - DSB1559-003,2025-10-20,CLIAB000028,,2025-09-05,,factoring,,,,144.9,0.0,310.5,,45,One-time,0.455,8116.26,0.0,USD,0,1.0,Complete,5K-10K,ABT,11+,31-45 Days,San Salvador
ABT - DSB1559-004,2025-10-20,CLIAB000028,,2025-09-05,,factoring,,,,529.2,0.0,1134.0,,45,One-time,0.455,29642.0,0.0,USD,0,1.0,Complete,10K-50K,ABT,11+,31-45 Days,San Salvador
ABT - DSB1560-001,2025-11-20,CLI0581,,2025-09-05,,factoring,,,,28.35,0.0,68.95,,76,One-time,0.646,723.96,723.96,USD,20,0.0,Default,0.5K-1K,ABT,11+,61-90 Days,San Salvador
ABT - DSB1560-002,2025-11-20,CLI0581,,2025-09-05,,factoring,,,,13.85,0.0,33.69,,76,One-time,0.645,353.76,353.76,USD,20,0.0,Default,0-0.5K,ABT,11+,61-90 Days,San Salvador
ABT - DSB1560-003,2025-11-20,CLI0581,,2025-09-05,,factoring,,,,29.18,0.0,70.97,,76,One-time,0.645,745.21,745.21,USD,20,0.0,Default,0.5K-1K,ABT,11+,61-90 Days,San Salvador
ABT - DSB1560-004,2025-11-20,CLI0581,,2025-09-05,,factoring,,,,26.46,0.0,64.35,,76,One-time,0.645,675.7,675.7,USD,20,0.0,Default,0.5K-1K,ABT,11+,61-90 Days,San Salvador
ABT - DSB1560-005,2025-11-20,CLI0581,,2025-09-05,,factoring,,,,39.46,0.0,95.97,,76,One-time,0.645,1007.76,1007.76,USD,20,0.0,Default,1K-2.5K,ABT,11+,61-90 Days,San Salvador
ABT - DSB1560-006,2025-11-20,CLI0581,,2025-09-05,,factoring,,,,17.01,0.0,41.37,,76,One-time,0.645,434.38,434.38,USD,20,0.0,Default,0-0.5K,ABT,11+,61-90 Days,San Salvador
ABT - DSB1560-007,2025-11-20,CLI0581,,2025-09-05,,factoring,,,,15.34,0.0,37.3,,76,One-time,0.646,391.65,391.65,USD,20,0.0,Default,0-0.5K,ABT,11+,61-90 Days,San Salvador
ABT - DSB1560-008,2025-11-20,CLI0581,,2025-09-05,,factoring,,,,28.35,0.0,68.95,,76,One-time,0.646,723.96,723.96,USD,20,0.0,Default,0.5K-1K,ABT,11+,61-90 Days,San Salvador
ABT - DSB1560-009,2025-11-20,CLI0581,,2025-09-05,,factoring,,,,113.31,0.0,275.57,,76,One-time,0.645,2893.61,394.5,USD,20,0.8636651103638707,Default,2.5K-5K,ABT,11+,61-90 Days,San Salvador
ABT - DSB1560-010,2025-11-20,CLI0581,,2025-09-05,,factoring,,,,57.37,0.0,139.54,,76,One-time,0.645,1465.17,1465.17,USD,20,0.0,Default,1K-2.5K,ABT,11+,61-90 Days,San Salvador
ABT - DSB1561-001,2025-10-23,CLIAB000200,,2025-09-08,,factoring,,,,142.53,0.0,651.27,,45,One-time,0.296,21785.7,0.0,USD,0,1.0,Complete,10K-50K,ABT,11+,31-45 Days,San Salvador
ABT - DSB1561-002,2025-10-23,CLIAB000200,,2025-09-08,,factoring,,,,15.4,0.0,70.35,,45,One-time,0.296,2353.4,0.0,USD,0,1.0,Complete,1K-2.5K,ABT,11+,31-45 Days,San Salvador
ABT - DSB1561-003,2025-10-23,CLIAB000200,,2025-09-08,,factoring,,,,155.91,0.0,712.38,,45,One-time,0.296,23829.86,0.0,USD,0,1.0,Complete,10K-50K,ABT,11+,31-45 Days,San Salvador
ABT - DSB1562-001,2025-11-07,CLIAB000201,,2025-09-08,,factoring,,,,30.26,0.0,149.79,,60,One-time,0.292,3748.48,0.0,USD,0,1.0,Complete,2.5K-5K,ABT,11+,46-60 Days,San Salvador
ABT - DSB1563-001,2026-01-06,CLIAB000202,,2025-09-08,,factoring,,,,172.51,0.0,853.9,,120,One-time,0.295,10586.65,10586.65,USD,0,0.0,Current,10K-50K,ABT,11+,91-120 Days,La Libertad
ABT - DSB1564-001,2026-01-09,CLIAB000191,,2025-09-08,,factoring,,,,111.96,0.0,401.65,,123,One-time,0.279,5471.46,5471.46,USD,0,0.0,Current,5K-10K,ABT,11+,121-180 Days,San Salvador
ABT - DSB1564-002,2026-01-09,CLIAB000191,,2025-09-08,,factoring,,,,98.07,0.0,351.84,,123,One-time,0.279,4792.81,4792.81,USD,0,0.0,Current,2.5K-5K,ABT,11+,121-180 Days,San Salvador
ABT - DSB1564-003,2026-01-09,CLIAB000191,,2025-09-08,,factoring,,,,85.09,0.0,305.28,,123,One-time,0.279,4158.56,4158.56,USD,0,0.0,Current,2.5K-5K,ABT,11+,121-180 Days,San Salvador
ABT - DSB1564-004,2026-01-09,CLIAB000191,,2025-09-08,,factoring,,,,93.54,0.0,335.58,,123,One-time,0.279,4571.42,4571.42,USD,0,0.0,Current,2.5K-5K,ABT,11+,121-180 Days,San Salvador
ABT - DSB1564-005,2026-01-09,CLIAB000191,,2025-09-08,,factoring,,,,66.82,0.0,239.73,,123,One-time,0.279,3265.64,3265.64,USD,0,0.0,Current,2.5K-5K,ABT,11+,121-180 Days,San Salvador
ABT - DSB1564-006,2026-01-09,CLIAB000191,,2025-09-08,,factoring,,,,113.96,0.0,408.84,,123,One-time,0.279,5569.29,5569.29,USD,0,0.0,Current,5K-10K,ABT,11+,121-180 Days,San Salvador
ABT - DSB1564-007,2026-01-09,CLIAB000191,,2025-09-08,,factoring,,,,55.34,0.0,198.55,,123,One-time,0.279,2704.68,2704.68,USD,0,0.0,Current,2.5K-5K,ABT,11+,121-180 Days,San Salvador
ABT - DSB1564-008,2026-01-09,CLIAB000191,,2025-09-08,,factoring,,,,10.94,0.0,39.24,,123,One-time,0.279,534.48,534.48,USD,0,0.0,Current,0.5K-1K,ABT,11+,121-180 Days,San Salvador
ABT - DSB1564-009,2026-01-09,CLIAB000191,,2025-09-08,,factoring,,,,9.99,0.0,35.86,,123,One-time,0.279,488.46,488.46,USD,0,0.0,Current,0-0.5K,ABT,11+,121-180 Days,San Salvador
ABT - DSB1564-010,2026-01-09,CLIAB000191,,2025-09-08,,factoring,,,,169.68,0.0,608.74,,123,One-time,0.279,8292.45,8292.45,USD,0,0.0,Current,5K-10K,ABT,11+,121-180 Days,San Salvador
ABT - DSB1564-011,2026-01-09,CLIAB000191,,2025-09-08,,factoring,,,,13.5,0.0,48.43,,123,One-time,0.279,659.73,659.73,USD,0,0.0,Current,0.5K-1K,ABT,11+,121-180 Days,San Salvador
ABT - DSB1564-012,2026-01-09,CLIAB000191,,2025-09-08,,factoring,,,,93.74,0.0,336.3,,123,One-time,0.279,4581.22,4581.22,USD,0,0.0,Current,2.5K-5K,ABT,11+,121-180 Days,San Salvador
ABT - DSB1564-013,2026-01-09,CLIAB000191,,2025-09-08,,factoring,,,,23.39,0.0,83.9,,123,One-time,0.279,1142.85,1142.85,USD,0,0.0,Current,1K-2.5K,ABT,11+,121-180 Days,San Salvador
ABT - DSB1564-014,2026-01-09,CLIAB000191,,2025-09-08,,factoring,,,,42.63,0.0,152.95,,123,One-time,0.279,2083.52,2083.52,USD,0,0.0,Current,1K-2.5K,ABT,11+,121-180 Days,San Salvador
ABT - DSB1565-001,2025-10-05,CLI1467,,2025-09-08,,factoring,,,,30.34,0.0,98.31,,27,One-time,0.58,3000.01,0.0,USD,0,1.0,Complete,2.5K-5K,ABT,11+,21-30 Days,La Libertad
ABT - DSB1566-001,2025-12-09,CLI2165,,2025-09-08,,factoring,,,,607.5,0.0,1490.4,,92,One-time,0.65,12813.53,12813.53,USD,1,0.0,Default,10K-50K,ABT,11+,91-120 Days,La Libertad
ABT - DSB1567-001,2025-12-06,CLI2537,,2025-09-08,,factoring,,,,136.08,0.0,387.56,,89,One-time,0.618,3475.03,0.0,USD,0,1.0,Default,2.5K-5K,ABT,11+,61-90 Days,San Salvador
ABT - DSB1568-001,2025-12-07,CLIAB000077,,2025-09-08,,factoring,,,,2033.02,0.0,7462.36,,90,One-time,0.328,117291.82,0.0,USD,0,1.0,Complete,>100K,ABT,11+,61-90 Days,San Salvador
ABT - DSB1569-001,2025-10-24,CLIAB000085,,2025-09-09,,factoring,,,,50.18,0.0,117.08,,45,One-time,0.624,2173.39,0.0,USD,0,1.0,Complete,1K-2.5K,ABT,11+,31-45 Days,San Salvador
ABT - DSB1570-001,2025-10-08,CLI0118,,2025-09-09,,factoring,,,,6.11,0.0,23.59,,29,One-time,0.62,603.3,0.0,USD,0,1.0,Complete,0.5K-1K,ABT,11+,21-30 Days,San Salvador
ABT - DSB1570-002,2025-10-08,CLI0118,,2025-09-09,,factoring,,,,0.2,0.0,0.79,,29,One-time,0.617,20.11,0.0,USD,0,1.0,Complete,0-0.5K,ABT,11+,21-30 Days,San Salvador
ABT - DSB1571-001,2025-11-04,CLIAB000210,,2025-09-05,,factoring,,,,17.14,0.0,25.7,,60,One-time,0.311,837.43,0.0,USD,0,1.0,Complete,0.5K-1K,ABT,11+,46-60 Days,San Salvador
ABT - DSB1571-002,2025-11-04,CLIAB000210,,2025-09-05,,factoring,,,,14.11,0.0,21.17,,60,One-time,0.311,689.66,0.0,USD,0,1.0,Complete,0.5K-1K,ABT,11+,46-60 Days,San Salvador
ABT - DSB1571-003,2025-11-04,CLIAB000210,,2025-09-05,,factoring,,,,46.37,0.0,69.55,,60,One-time,0.311,2266.0,0.0,USD,0,1.0,Complete,1K-2.5K,ABT,11+,46-60 Days,San Salvador
ABT - DSB1571-004,2025-11-04,CLIAB000210,,2025-09-05,,factoring,,,,14.11,0.0,21.17,,60,One-time,0.311,689.66,0.0,USD,0,1.0,Complete,0.5K-1K,ABT,11+,46-60 Days,San Salvador
ABT - DSB1572-001,2025-10-24,CLIAB000068,,2025-09-10,,factoring,,,,70.26,0.0,167.44,,44,One-time,0.574,3433.39,0.0,USD,0,1.0,Complete,2.5K-5K,ABT,11+,31-45 Days,San Salvador
ABT - DSB1573-001,2025-10-03,CLIAB000086,,2025-09-10,,factoring,,,,48.42,0.0,111.37,,23,One-time,0.53,4787.27,0.0,USD,0,1.0,Complete,2.5K-5K,ABT,11+,21-30 Days,San Salvador
ABT - DSB1574-001,2025-09-25,CLIAB000078,,2025-09-10,,factoring,,,,19.05,0.0,30.08,,15,One-time,0.603,1983.67,0.0,USD,0,1.0,Complete,1K-2.5K,ABT,11+,11-20 Days,San Salvador
ABT - DSB1574-002,2025-09-25,CLIAB000078,,2025-09-10,,factoring,,,,5.31,0.0,8.38,,15,One-time,0.603,552.45,0.0,USD,0,1.0,Complete,0.5K-1K,ABT,11+,11-20 Days,San Salvador
ABT - DSB1574-003,2025-09-25,CLIAB000078,,2025-09-10,,factoring,,,,7.82,0.0,12.35,,15,One-time,0.603,814.66,0.0,USD,0,1.0,Complete,0.5K-1K,ABT,11+,11-20 Days,San Salvador
ABT - DSB1574-004,2025-09-25,CLIAB000078,,2025-09-10,,factoring,,,,17.02,0.0,26.88,,15,One-time,0.603,1772.67,0.0,USD,0,1.0,Complete,1K-2.5K,ABT,11+,11-20 Days,San Salvador
ABT - DSB1574-005,2025-09-25,CLIAB000078,,2025-09-10,,factoring,,,,11.13,0.0,17.57,,15,One-time,0.603,1158.77,0.0,USD,0,1.0,Complete,1K-2.5K,ABT,11+,11-20 Days,San Salvador
ABT - DSB1575-001,2025-10-10,CLI2006,,2025-09-10,,factoring,,,,15.52,0.0,77.59,,30,One-time,0.738,1534.33,0.0,USD,0,1.0,Complete,1K-2.5K,ABT,11+,21-30 Days,San Salvador
ABT - DSB1575-002,2025-10-10,CLI2006,,2025-09-10,,factoring,,,,2.6,0.0,13.02,,30,One-time,0.738,257.41,0.0,USD,0,1.0,Complete,0-0.5K,ABT,11+,21-30 Days,San Salvador
ABT - DSB1576-001,2025-10-09,CLIAB000229,,2025-09-10,,factoring,,,,270.19,0.0,391.78,,29,One-time,0.312,26714.13,0.0,USD,0,1.0,Complete,10K-50K,ABT,2,21-30 Days,San Salvador
ABT - DSB1577-001,2025-10-10,CLIAB000076,,2025-09-10,,factoring,,,,268.43,0.0,671.06,,30,One-time,0.431,26539.17,0.0,USD,0,1.0,Complete,10K-50K,ABT,11+,21-30 Days,San Salvador
ABT - DSB1577-002,2025-10-10,CLIAB000076,,2025-09-10,,factoring,,,,294.62,0.0,736.54,,30,One-time,0.431,29128.58,0.0,USD,0,1.0,Complete,10K-50K,ABT,11+,21-30 Days,San Salvador
ABT - DSB1578-001,2025-09-24,CLIAB000229,,2025-09-10,,factoring,,,,48.27,0.0,67.58,,14,One-time,0.315,9599.78,0.0,USD,0,1.0,Complete,5K-10K,ABT,3,11-20 Days,San Salvador
ABT - DSB1579-001,2025-10-01,CLIAB000115,,2025-09-10,,factoring,,,,19.9,0.0,45.27,,21,One-time,0.576,1967.41,0.0,USD,0,1.0,Complete,1K-2.5K,ABT,11+,21-30 Days,San Salvador
ABT - DSB1579-002,2025-10-01,CLIAB000115,,2025-09-10,,factoring,,,,8.26,0.0,18.8,,21,One-time,0.576,816.87,0.0,USD,0,1.0,Complete,0.5K-1K,ABT,11+,21-30 Days,San Salvador
ABT - DSB1580-001,2025-11-10,CLIAB000062,,2025-09-11,,factoring,,,,170.1,0.0,374.22,,60,One-time,0.501,6611.79,0.0,USD,0,1.0,Complete,5K-10K,ABT,11+,46-60 Days,La Libertad
ABT - DSB1580-002,2025-11-10,CLIAB000062,,2025-09-11,,factoring,,,,312.98,0.0,688.55,,60,One-time,0.501,12165.33,0.0,USD,0,1.0,Complete,10K-50K,ABT,11+,46-60 Days,La Libertad
ABT - DSB1581-001,2025-10-11,CLIAB000211,,2025-09-11,,factoring,,,,259.94,0.0,259.94,,30,One-time,0.371,17035.81,0.0,USD,0,1.0,Complete,10K-50K,ABT,5-10,21-30 Days,San Salvador
ABT - DSB1582-001,2025-10-11,CLI2566,,2025-09-11,,factoring,,,,32.29,0.0,161.46,,30,One-time,0.738,3192.67,0.0,USD,0,1.0,Complete,2.5K-5K,ABT,11+,21-30 Days,La Libertad
ABT - DSB1583-001,2025-11-10,CLI0058,,2025-09-11,,factoring,,,,94.5,0.0,272.16,,60,One-time,0.607,3673.22,317.7999999999997,USD,30,0.9134819041603826,Default,2.5K-5K,ABT,11+,46-60 Days,San Salvador
ABT - DSB1583-002,2025-11-10,CLI0058,,2025-09-11,,factoring,,,,21.38,0.0,61.56,,60,One-time,0.607,830.84,830.84,USD,30,0.0,Default,0.5K-1K,ABT,11+,46-60 Days,San Salvador
ABT - DSB1583-003,2025-11-10,CLI0058,,2025-09-11,,factoring,,,,30.58,0.0,88.08,,60,One-time,0.607,1188.77,0.0,USD,0,1.0,Complete,1K-2.5K,ABT,11+,46-60 Days,San Salvador
ABT - DSB1584-001,2025-10-11,CLIAB000206,,2025-09-11,,factoring,,,,6.97,0.0,11.5,,30,One-time,0.326,689.37,0.0,USD,0,1.0,Complete,0.5K-1K,ABT,11+,21-30 Days,San Salvador
ABT - DSB1584-002,2025-10-11,CLIAB000206,,2025-09-11,,factoring,,,,20.16,0.0,33.26,,30,One-time,0.326,1993.22,0.0,USD,0,1.0,Complete,1K-2.5K,ABT,11+,21-30 Days,San Salvador
ABT - DSB1584-003,2025-10-11,CLIAB000206,,2025-09-11,,factoring,,,,57.15,0.0,94.3,,30,One-time,0.326,5650.78,0.0,USD,0,1.0,Complete,5K-10K,ABT,11+,21-30 Days,San Salvador
ABT - DSB1584-004,2025-10-11,CLIAB000206,,2025-09-11,,factoring,,,,28.58,0.0,47.15,,30,One-time,0.326,2825.38,0.0,USD,0,1.0,Complete,2.5K-5K,ABT,11+,21-30 Days,San Salvador
ABT - DSB1584-005,2025-10-11,CLIAB000206,,2025-09-11,,factoring,,,,22.86,0.0,37.72,,30,One-time,0.326,2260.31,0.0,USD,0,1.0,Complete,1K-2.5K,ABT,11+,21-30 Days,San Salvador
ABT - DSB1584-006,2025-10-11,CLIAB000206,,2025-09-11,,factoring,,,,5.72,0.0,9.43,,30,One-time,0.326,565.08,0.0,USD,0,1.0,Complete,0.5K-1K,ABT,11+,21-30 Days,San Salvador
ABT - DSB1584-007,2025-10-11,CLIAB000206,,2025-09-11,,factoring,,,,6.61,0.0,10.91,,30,One-time,0.326,653.58,0.0,USD,0,1.0,Complete,0.5K-1K,ABT,11+,21-30 Days,San Salvador
